Country Name,Country Code,Indicator Name,Indicator Code,Year,gdp
Europe & Central Asia,ECS,GDP (current US$),NY.GDP.MKTP.CD,1994,9397355350862.18
Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,1994,22708673336.6683
"Egypt, Arab Rep.",EGY,GDP (current US$),NY.GDP.MKTP.CD,1994,51897983392.6453
Euro area,EMU,GDP (current US$),NY.GDP.MKTP.CD,1994,6508354899681.87
Eritrea,ERI,GDP (current US$),NY.GDP.MKTP.CD,1994,531688311.688312
Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,1994,529121577319.588
Estonia,EST,GDP (current US$),NY.GDP.MKTP.CD,1994,895470721674.9227
Ethiopia,ETH,GDP (current US$),NY.GDP.MKTP.CD,1994,6927950564.55657
European Union,EUU,GDP (current US$),NY.GDP.MKTP.CD,1994,8291509307136.46
Fragile and conflict affected situations,FCS,GDP (current US$),NY.GDP.MKTP.CD,1994,895470721674.9227
Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,1994,103321570859.419
Fiji,FJI,GDP (current US$),NY.GDP.MKTP.CD,1994,1825285158.11762
France,FRA,GDP (current US$),NY.GDP.MKTP.CD,1994,1393982750472.59
Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,1994,895470721674.9227
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,1994,202500000.0
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1994,4190819314.02958
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1994,1140489745944.29
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,1994,2514070771.80273
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1994,5444560669.45607
Gibraltar,GIB,GDP (current US$),NY.GDP.MKTP.CD,1994,895470721674.9227
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,1994,3383218922.79336
"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,1994,746491692.583857
Guinea-Bissau,GNB,GDP (current US$),NY.GDP.MKTP.CD,1994,235620043.500927
Equatorial Guinea,GNQ,GDP (current US$),NY.GDP.MKTP.CD,1994,100807001.813926
Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,1994,116601802106.742
Grenada,GRD,GDP (current US$),NY.GDP.MKTP.CD,1994,325111814.814815
Greenland,GRL,GDP (current US$),NY.GDP.MKTP.CD,1994,1005879948.43254
Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,1994,12983235568.2292
Guam,GUM,GDP (current US$),NY.GDP.MKTP.CD,1994,895470721674.9227
Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,1994,540874934.201012
High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,1994,23549992876608.4
"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,1994,135812069768.646
Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,1994,3432356578.82219
Heavily indebted poor countries (HIPC),HPC,GDP (current US$),NY.GDP.MKTP.CD,1994,111775306133.753
Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,1994,895470721674.9227
Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,1994,2167564194.7342
Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,1994,43160392123.6053
IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,1994,4346914583035.05
IDA & IBRD total,IBT,GDP (current US$),NY.GDP.MKTP.CD,1994,4633835609118.47
IDA total,IDA,GDP (current US$),NY.GDP.MKTP.CD,1994,285845628034.349
IDA blend,IDB,GDP (current US$),NY.GDP.MKTP.CD,1994,119339665539.118
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,1994,176892143931.505
IDA only,IDX,GDP (current US$),NY.GDP.MKTP.CD,1994,166175726819.448
Isle of Man,IMN,GDP (current US$),NY.GDP.MKTP.CD,1994,895470721674.9227
India,IND,GDP (current US$),NY.GDP.MKTP.CD,1994,322909902308.892
Not classified,INX,GDP (current US$),NY.GDP.MKTP.CD,1994,895470721674.9227
Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,1994,57166037102.4735
"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,1994,71841461172.5702
Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,1994,895470721674.9227
Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,1994,6294803496.77744
Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,1994,895470721674.9227
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,1994,1095590833693.56
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1994,5419134875.33794
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,1994,6237739516.24445
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1994,4907039384469.68
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,1994,21250792886.1054
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1994,7148145375.78545
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,1994,1681006993.00699
Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,1994,2791435272.26653
Kiribati,KIR,GDP (current US$),NY.GDP.MKTP.CD,1994,54832577.8622606
St. Kitts and Nevis,KNA,GDP (current US$),NY.GDP.MKTP.CD,1994,277567259.259259
"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,1994,455602962225.403
Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,1994,24848483838.3838
Latin America & Caribbean (excluding high income),LAC,GDP (current US$),NY.GDP.MKTP.CD,1994,1397850053537.15
Lao PDR,LAO,GDP (current US$),NY.GDP.MKTP.CD,1994,1543606345.11684
Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,1994,9599127049.9375
Liberia,LBR,GDP (current US$),NY.GDP.MKTP.CD,1994,132200000.0
Libya,LBY,GDP (current US$),NY.GDP.MKTP.CD,1994,28607921928.8175
St. Lucia,LCA,GDP (current US$),NY.GDP.MKTP.CD,1994,600005564.444444
Latin America & Caribbean,LCN,GDP (current US$),NY.GDP.MKTP.CD,1994,1797860339560.09
Least developed countries: UN classification,LDC,GDP (current US$),NY.GDP.MKTP.CD,1994,131955014819.644
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,1994,86915904344.2748
Liechtenstein,LIE,GDP (current US$),NY.GDP.MKTP.CD,1994,1948118227.68151
Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,1994,11717604208.8223
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1994,971984602874.326
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,1994,4189258933123.65
Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,1994,878250450.602681
Late-demographic dividend,LTE,GDP (current US$),NY.GDP.MKTP.CD,1994,2469344334062.42
Lithuania,LTU,GDP (current US$),NY.GDP.MKTP.CD,1994,895470721674.9227
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1994,18325791415.4811
Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,1994,895470721674.9227
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1994,6265844252.10105
St. Martin (French part),MAF,GDP (current US$),NY.GDP.MKTP.CD,1994,895470721674.9227
Morocco,MAR,GDP (current US$),NY.GDP.MKTP.CD,1994,35604137422.5796
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,1994,2720297738.93904
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,1994,895470721674.9227
Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,1994,2977040722.47057
Maldives,MDV,GDP (current US$),NY.GDP.MKTP.CD,1994,355884383.08887
Middle East & North Africa,MEA,GDP (current US$),NY.GDP.MKTP.CD,1994,637962701821.648
Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,1994,527813238126.278
Marshall Islands,MHL,GDP (current US$),NY.GDP.MKTP.CD,1994,108071000.0
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,1994,4102504410652.34
"Macedonia, FYR",MKD,GDP (current US$),NY.GDP.MKTP.CD,1994,3381270207.85219
Mali,MLI,GDP (current US$),NY.GDP.MKTP.CD,1994,2081846482.74771
Malta,MLT,GDP (current US$),NY.GDP.MKTP.CD,1994,2998570146.54095
Myanmar,MMR,GDP (current US$),NY.GDP.MKTP.CD,1994,895470721674.9227
Middle East & North Africa (excluding high income),MNA,GDP (current US$),NY.GDP.MKTP.CD,1994,298977280091.921
Montenegro,MNE,GDP (current US$),NY.GDP.MKTP.CD,1994,895470721674.9227
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,1994,925817092.217484
Northern Mariana Islands,MNP,GDP (current US$),NY.GDP.MKTP.CD,1994,895470721674.9227
Mozambique,MOZ,GDP (current US$),NY.GDP.MKTP.CD,1994,2460670287.73707
Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,1994,1315932644.95246
Mauritius,MUS,GDP (current US$),NY.GDP.MKTP.CD,1994,3558137040.37772
Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,1994,1181802596.03498
Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,1994,74477975918.3051
North America,NAC,GDP (current US$),NY.GDP.MKTP.CD,1994,7888761439501.61
Namibia,NAM,GDP (current US$),NY.GDP.MKTP.CD,1994,3636645995.26867
New Caledonia,NCL,GDP (current US$),NY.GDP.MKTP.CD,1994,3038727617.03901
Niger,NER,GDP (current US$),NY.GDP.MKTP.CD,1994,1563207224.65066
Nigeria,NGA,GDP (current US$),NY.GDP.MKTP.CD,1994,18086400535.5777
Nicaragua,NIC,GDP (current US$),NY.GDP.MKTP.CD,1994,3863185119.04762
Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,1994,374291430318.44
Norway,NOR,GDP (current US$),NY.GDP.MKTP.CD,1994,127131461119.927
Nepal,NPL,GDP (current US$),NY.GDP.MKTP.CD,1994,4066775510.20408
Nauru,NRU,GDP (current US$),NY.GDP.MKTP.CD,1994,895470721674.9227
New Zealand,NZL,GDP (current US$),NY.GDP.MKTP.CD,1994,55154160815.6786
OECD members,OED,GDP (current US$),NY.GDP.MKTP.CD,1994,23076170445147.3
Oman,OMN,GDP (current US$),NY.GDP.MKTP.CD,1994,12918855656.697
Other small states,OSS,GDP (current US$),NY.GDP.MKTP.CD,1994,60690337493.6515
Pakistan,PAK,GDP (current US$),NY.GDP.MKTP.CD,1994,51894781281.8919
Panama,PAN,GDP (current US$),NY.GDP.MKTP.CD,1994,9365289800.0
Peru,PER,GDP (current US$),NY.GDP.MKTP.CD,1994,44882079766.8913
Philippines,PHL,GDP (current US$),NY.GDP.MKTP.CD,1994,64084460124.4644
Palau,PLW,GDP (current US$),NY.GDP.MKTP.CD,1994,895470721674.9227
Papua New Guinea,PNG,GDP (current US$),NY.GDP.MKTP.CD,1994,5502786069.65174
Poland,POL,GDP (current US$),NY.GDP.MKTP.CD,1994,110803391516.698
Pre-demographic dividend,PRE,GDP (current US$),NY.GDP.MKTP.CD,1994,126815921547.484
Puerto Rico,PRI,GDP (current US$),NY.GDP.MKTP.CD,1994,39690630000.0
"Korea, Dem. People’s Rep.",PRK,GDP (current US$),NY.GDP.MKTP.CD,1994,895470721674.9227
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1994,99698453260.8696
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1994,7870982170.98217
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,1994,2843300000.0
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,1994,3457419759.95571
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1994,22424566756082.0
French Polynesia,PYF,GDP (current US$),NY.GDP.MKTP.CD,1994,3522272321.40766
Qatar,QAT,GDP (current US$),NY.GDP.MKTP.CD,1994,7374450769.23077
Romania,ROU,GDP (current US$),NY.GDP.MKTP.CD,1994,30074440483.3837
Russian Federation,RUS,GDP (current US$),NY.GDP.MKTP.CD,1994,395077301248.464
Rwanda,RWA,GDP (current US$),NY.GDP.MKTP.CD,1994,753636370.454546
South Asia,SAS,GDP (current US$),NY.GDP.MKTP.CD,1994,426649304795.634
Saudi Arabia,SAU,GDP (current US$),NY.GDP.MKTP.CD,1994,135174886488.652
Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,1994,12794192334.2541
Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,1994,3877196914.93966
Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,1994,73777792326.8299
Solomon Islands,SLB,GDP (current US$),NY.GDP.MKTP.CD,1994,464756638.512487
Sierra Leone,SLE,GDP (current US$),NY.GDP.MKTP.CD,1994,911915970.683484
El Salvador,SLV,GDP (current US$),NY.GDP.MKTP.CD,1994,7679384000.0
San Marino,SMR,GDP (current US$),NY.GDP.MKTP.CD,1994,895470721674.9227
Somalia,SOM,GDP (current US$),NY.GDP.MKTP.CD,1994,895470721674.9227
Serbia,SRB,GDP (current US$),NY.GDP.MKTP.CD,1994,895470721674.9227
Sub-Saharan Africa (excluding high income),SSA,GDP (current US$),NY.GDP.MKTP.CD,1994,290431783229.394
South Sudan,SSD,GDP (current US$),NY.GDP.MKTP.CD,1994,895470721674.9227
Sub-Saharan Africa,SSF,GDP (current US$),NY.GDP.MKTP.CD,1994,290920857175.707
Small states,SST,GDP (current US$),NY.GDP.MKTP.CD,1994,83879570939.9238
Sao Tome and Principe,STP,GDP (current US$),NY.GDP.MKTP.CD,1994,895470721674.9227
Suriname,SUR,GDP (current US$),NY.GDP.MKTP.CD,1994,605492537.313433
Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,1994,20079363625.5784
Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,1994,895470721674.9227
Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,1994,226079963711.768
Swaziland,SWZ,GDP (current US$),NY.GDP.MKTP.CD,1994,1419293454.99606
Sint Maarten (Dutch part),SXM,GDP (current US$),NY.GDP.MKTP.CD,1994,895470721674.9227
Seychelles,SYC,GDP (current US$),NY.GDP.MKTP.CD,1994,486451204.557142
Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,1994,10122020000.0
Turks and Caicos Islands,TCA,GDP (current US$),NY.GDP.MKTP.CD,1994,895470721674.9227
Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,1994,1179837954.72193
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1994,1062641292548.45
Europe & Central Asia (IDA & IBRD countries),TEC,GDP (current US$),NY.GDP.MKTP.CD,1994,840261675255.926
Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,1994,982624324.505898
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,1994,146683499005.964
Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,1994,1343225563.90977
Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,1994,2564705882.35294
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),NY.GDP.MKTP.CD,1994,1716504292380.47
Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,1994,895470721674.9227
Middle East & North Africa (IDA & IBRD countries),TMN,GDP (current US$),NY.GDP.MKTP.CD,1994,296102694844.468
Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,1994,193775943.038933
South Asia (IDA & IBRD),TSA,GDP (current US$),NY.GDP.MKTP.CD,1994,426649304795.634
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP (current US$),NY.GDP.MKTP.CD,1994,290920857175.707
Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,1994,4947205860.01451
Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,1994,15632463424.2784
Turkey,TUR,GDP (current US$),NY.GDP.MKTP.CD,1994,130690172297.297
Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,1994,10886825.5592923
Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,1994,4510846967.8742
Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,1994,3990430446.71216
Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,1994,52543388913.1384
Upper middle income,UMC,GDP (current US$),NY.GDP.MKTP.CD,1994,3130599776748.73
Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,1994,17474647792.3829
United States,USA,GDP (current US$),NY.GDP.MKTP.CD,1994,7308755000000.0
Uzbekistan,UZB,GDP (current US$),NY.GDP.MKTP.CD,1994,12899156990.6156
St. Vincent and the Grenadines,VCT,GDP (current US$),NY.GDP.MKTP.CD,1994,289438481.481481
"Venezuela, RB",VEN,GDP (current US$),NY.GDP.MKTP.CD,1994,56531046464.6465
British Virgin Islands,VGB,GDP (current US$),NY.GDP.MKTP.CD,1994,895470721674.9227
Virgin Islands (U.S.),VIR,GDP (current US$),NY.GDP.MKTP.CD,1994,895470721674.9227
Vietnam,VNM,GDP (current US$),NY.GDP.MKTP.CD,1994,16286433533.3228
Vanuatu,VUT,GDP (current US$),NY.GDP.MKTP.CD,1994,219260341.050642
World,WLD,GDP (current US$),NY.GDP.MKTP.CD,1994,27751633658019.6
Samoa,WSM,GDP (current US$),NY.GDP.MKTP.CD,1994,221098106.508876
Kosovo,XKX,GDP (current US$),NY.GDP.MKTP.CD,1994,895470721674.9227
"Yemen, Rep.",YEM,GDP (current US$),NY.GDP.MKTP.CD,1994,4167356037.1517
South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,1994,139752450152.078
Zambia,ZMB,GDP (current US$),NY.GDP.MKTP.CD,1994,3656647744.24858
Zimbabwe,ZWE,GDP (current US$),NY.GDP.MKTP.CD,1994,6890675000.0
Aruba,ABW,GDP (current US$),NY.GDP.MKTP.CD,1995,1320670391.06145
Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD,1995,961836646936.0878
Angola,AGO,GDP (current US$),NY.GDP.MKTP.CD,1995,5561222222.22222
Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD,1995,2424499009.14264
Andorra,AND,GDP (current US$),NY.GDP.MKTP.CD,1995,1178738991.19295
Arab World,ARB,GDP (current US$),NY.GDP.MKTP.CD,1995,523759898275.054
United Arab Emirates,ARE,GDP (current US$),NY.GDP.MKTP.CD,1995,65743666575.8649
Argentina,ARG,GDP (current US$),NY.GDP.MKTP.CD,1995,258031750000.0
Armenia,ARM,GDP (current US$),NY.GDP.MKTP.CD,1995,1468317435.20148
American Samoa,ASM,GDP (current US$),NY.GDP.MKTP.CD,1995,961836646936.0878
Antigua and Barbuda,ATG,GDP (current US$),NY.GDP.MKTP.CD,1995,577280740.740741
Australia,AUS,GDP (current US$),NY.GDP.MKTP.CD,1995,367216364716.365
Austria,AUT,GDP (current US$),NY.GDP.MKTP.CD,1995,241038283062.645
Azerbaijan,AZE,GDP (current US$),NY.GDP.MKTP.CD,1995,3052646638.05436
Burundi,BDI,GDP (current US$),NY.GDP.MKTP.CD,1995,1000428393.88528
Belgium,BEL,GDP (current US$),NY.GDP.MKTP.CD,1995,289567323481.117
Benin,BEN,GDP (current US$),NY.GDP.MKTP.CD,1995,2169627250.93379
Burkina Faso,BFA,GDP (current US$),NY.GDP.MKTP.CD,1995,2379518099.2266
Bangladesh,BGD,GDP (current US$),NY.GDP.MKTP.CD,1995,37939748768.6567
Bulgaria,BGR,GDP (current US$),NY.GDP.MKTP.CD,1995,13063422619.0476
Bahrain,BHR,GDP (current US$),NY.GDP.MKTP.CD,1995,5849467819.14894
"Bahamas, The",BHS,GDP (current US$),NY.GDP.MKTP.CD,1995,3429000000.0
Bosnia and Herzegovina,BIH,GDP (current US$),NY.GDP.MKTP.CD,1995,1866572953.73666
Belarus,BLR,GDP (current US$),NY.GDP.MKTP.CD,1995,13489222222.2222
Belize,BLZ,GDP (current US$),NY.GDP.MKTP.CD,1995,620140400.0
Bermuda,BMU,GDP (current US$),NY.GDP.MKTP.CD,1995,2030749952.0
Bolivia,BOL,GDP (current US$),NY.GDP.MKTP.CD,1995,6715220507.05164
Brazil,BRA,GDP (current US$),NY.GDP.MKTP.CD,1995,769305386182.849
Barbados,BRB,GDP (current US$),NY.GDP.MKTP.CD,1995,2261969870.23318
Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,1995,4734020036.68689
Bhutan,BTN,GDP (current US$),NY.GDP.MKTP.CD,1995,303053462.843047
Botswana,BWA,GDP (current US$),NY.GDP.MKTP.CD,1995,4730611067.02258
Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,1995,1115389731.79119
Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,1995,604031623433.401
Central Europe and the Baltics,CEB,GDP (current US$),NY.GDP.MKTP.CD,1995,386483907816.169
Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,1995,342617007103.594
Channel Islands,CHI,GDP (current US$),NY.GDP.MKTP.CD,1995,961836646936.0878
Chile,CHL,GDP (current US$),NY.GDP.MKTP.CD,1995,73447063319.3034
China,CHN,GDP (current US$),NY.GDP.MKTP.CD,1995,734547898220.508
Cote d'Ivoire,CIV,GDP (current US$),NY.GDP.MKTP.CD,1995,11000146839.497
Cameroon,CMR,GDP (current US$),NY.GDP.MKTP.CD,1995,9643953174.77349
"Congo, Dem. Rep.",COD,GDP (current US$),NY.GDP.MKTP.CD,1995,5647034188.03419
"Congo, Rep.",COG,GDP (current US$),NY.GDP.MKTP.CD,1995,2116003977.97529
Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,1995,92507279383.0387
Comoros,COM,GDP (current US$),NY.GDP.MKTP.CD,1995,231896229.562629
Cabo Verde,CPV,GDP (current US$),NY.GDP.MKTP.CD,1995,487148993.533109
Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,1995,11513472693.8707
Caribbean small states,CSS,GDP (current US$),NY.GDP.MKTP.CD,1995,21894409923.2612
Cuba,CUB,GDP (current US$),NY.GDP.MKTP.CD,1995,30429803651.2192
Curacao,CUW,GDP (current US$),NY.GDP.MKTP.CD,1995,961836646936.0878
Cayman Islands,CYM,GDP (current US$),NY.GDP.MKTP.CD,1995,961836646936.0878
Cyprus,CYP,GDP (current US$),NY.GDP.MKTP.CD,1995,9826778783.9586
Czech Republic,CZE,GDP (current US$),NY.GDP.MKTP.CD,1995,59775697061.0399
Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,1995,2591620035485.19
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,1995,497723960.589913
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1995,224037037.037037
Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,1995,185006961302.299
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1995,16598679279.0698
Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD,1995,41764052457.8814
East Asia & Pacific (excluding high income),EAP,GDP (current US$),NY.GDP.MKTP.CD,1995,1314276934967.36
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1995,2485341216893.01
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1995,8296162982825.06
Europe & Central Asia (excluding high income),ECA,GDP (current US$),NY.GDP.MKTP.CD,1995,754065081841.808
Europe & Central Asia,ECS,GDP (current US$),NY.GDP.MKTP.CD,1995,10835730972066.7
Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,1995,24432884442.2211
"Egypt, Arab Rep.",EGY,GDP (current US$),NY.GDP.MKTP.CD,1995,60159245060.4542
Euro area,EMU,GDP (current US$),NY.GDP.MKTP.CD,1995,7511904164486.47
Eritrea,ERI,GDP (current US$),NY.GDP.MKTP.CD,1995,578015625.0
Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,1995,612939685081.398
Estonia,EST,GDP (current US$),NY.GDP.MKTP.CD,1995,4373665145.55468
Ethiopia,ETH,GDP (current US$),NY.GDP.MKTP.CD,1995,7663984567.90123
European Union,EUU,GDP (current US$),NY.GDP.MKTP.CD,1995,9617626658380.63
Fragile and conflict affected situations,FCS,GDP (current US$),NY.GDP.MKTP.CD,1995,961836646936.0878
Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,1995,134199346405.229
Fiji,FJI,GDP (current US$),NY.GDP.MKTP.CD,1995,1970347720.96992
France,FRA,GDP (current US$),NY.GDP.MKTP.CD,1995,1601094756209.75
Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,1995,961836646936.0878
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,1995,222103600.0
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1995,4958845906.34769
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1995,1335218557677.13
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,1995,2693768412.89179
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1995,6465137614.6789
Gibraltar,GIB,GDP (current US$),NY.GDP.MKTP.CD,1995,961836646936.0878
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,1995,3693753379.05992
"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,1995,785996982.492168
Guinea-Bissau,GNB,GDP (current US$),NY.GDP.MKTP.CD,1995,253966922.278198
Equatorial Guinea,GNQ,GDP (current US$),NY.GDP.MKTP.CD,1995,141853368.256815
Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,1995,136878366230.328
Grenada,GRD,GDP (current US$),NY.GDP.MKTP.CD,1995,342172518.518519
Greenland,GRL,GDP (current US$),NY.GDP.MKTP.CD,1995,1208946165.92889
Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,1995,14655404433.2771
Guam,GUM,GDP (current US$),NY.GDP.MKTP.CD,1995,961836646936.0878
Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,1995,621626785.915493
High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,1995,26119340090182.8
"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,1995,144652912433.103
Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,1995,3911053180.39625
Heavily indebted poor countries (HIPC),HPC,GDP (current US$),NY.GDP.MKTP.CD,1995,127078007560.621
Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,1995,22387561845.2244
Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,1995,2813313278.81082
Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,1995,46418916500.3536
IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,1995,4877661440786.4
IDA & IBRD total,IBT,GDP (current US$),NY.GDP.MKTP.CD,1995,5209387908492.12
